,Thermo_republican,gender,age,government,interTrust,elecTrust,religion,relImportance,newReligion
6994,0,-1,65,1,2,5,9,5,-1
6995,15,-1,63,1,2,5,1,3,-1
6996,0,-1,38,1,2,5,1,1,-1
6997,40,-1,56,1,2,5,12,3,3
6998,0,-1,73,1,2,5,11,4,-1
6999,60,-1,34,1,2,4,2,5,-1
7000,0,-6,56,1,4,3,11,1,-1
7001,35,-1,38,1,2,5,4,1,-1
7002,85,-1,61,2,2,3,2,2,-1
7003,70,-1,75,1,3,4,12,5,4
7004,0,-1,42,1,2,3,9,5,-1
7005,100,-1,59,2,3,2,2,1,-1
7006,0,-1,61,1,4,3,12,3,4
7007,85,-1,38,1,3,4,1,3,-1
7008,85,-1,34,1,2,4,1,2,-1
7009,0,-1,36,1,2,2,5,5,-1
7010,0,-1,74,1,2,5,9,5,-1
7011,90,-1,64,2,2,3,5,4,-1
7012,15,-1,22,1,3,2,11,2,-1
7013,100,-1,77,1,4,1,12,5,4
7014,85,-6,-9,-9,4,-9,-9,2,-1
7015,30,-1,37,1,3,3,6,1,-1
7016,100,-1,36,1,2,3,1,3,-1
7017,100,-1,51,1,4,1,12,3,3
7018,0,-1,27,1,3,4,9,5,-1
7019,0,-1,37,1,5,1,11,1,-1
7020,-9,-1,49,2,4,5,6,1,-1
7021,30,-1,28,1,3,3,10,4,-1
7022,0,-1,40,1,2,4,2,3,-1
7023,60,-1,46,1,5,5,12,5,4
7024,100,-1,21,2,2,4,1,2,-1
7025,100,-1,63,1,2,3,1,1,-1
7026,0,-1,68,1,3,3,12,5,4
7027,100,-1,27,1,4,3,2,3,-1
7028,0,-6,80,1,2,4,10,5,-1
7029,40,-1,77,1,2,5,1,1,-1
7030,0,-1,64,1,3,4,2,2,-1
7031,100,-1,29,1,4,1,11,1,-1
7032,0,-1,29,1,2,4,10,5,-1
7033,-9,-6,60,2,4,5,12,5,4
7034,0,-1,22,1,3,1,9,5,-1
7035,100,-1,39,1,4,2,12,2,3
7036,0,-1,67,1,2,4,2,5,-1
7037,0,-1,53,1,2,5,1,4,-1
7038,30,-1,63,1,2,4,11,-9,-1
7039,0,-1,50,1,2,4,1,3,-1
7040,0,-1,49,1,4,5,12,5,4
7041,70,-1,57,1,2,2,2,3,-1
7042,70,-1,70,1,3,4,4,2,-1
7043,40,-1,28,1,2,1,12,5,4
7044,0,-1,47,1,3,3,11,4,-1
7045,30,-1,28,1,3,2,12,4,4
7046,3,-1,55,2,4,4,10,5,-1
7047,70,-1,62,2,3,4,1,1,-1
7048,85,-1,62,1,2,3,11,3,-1
7049,0,-1,47,1,4,1,12,5,3
7050,85,-1,80,1,4,4,1,1,-1
7051,0,-1,80,1,2,4,7,2,-1
7052,100,-6,57,1,2,1,2,4,-1
7053,90,-1,56,1,2,3,1,2,-1
7054,-9,-1,77,-9,4,-9,-9,1,-1
7055,70,-1,18,1,4,3,11,2,-1
7056,85,-1,65,1,3,5,2,3,-1
7057,85,-1,30,1,3,4,2,2,-1
7058,100,-1,66,1,4,4,11,1,-1
7059,100,-1,45,1,2,4,12,4,4
7060,60,-1,26,1,2,4,1,1,-1
7061,100,-1,28,1,4,3,11,3,-1
7062,30,-1,36,1,3,3,7,3,-1
7063,75,-1,36,1,2,2,1,1,-1
7064,100,-6,76,2,2,2,1,1,-1
7065,100,-1,59,1,3,5,11,1,-1
7066,85,-1,-9,1,2,3,1,1,-1
7067,70,-7,57,1,3,2,1,1,-1
7068,15,-1,35,1,4,3,1,5,-1
7069,98,-1,42,1,4,4,3,5,-1
7070,60,-1,35,2,3,3,2,3,-1
7071,0,-1,41,1,2,3,9,5,-1
7072,64,-1,37,1,3,3,12,3,3
7073,100,-1,53,2,4,5,1,2,-1
7074,15,-1,26,1,2,2,2,1,-1
7075,15,-1,45,1,4,1,12,5,4
7076,85,-5,32,1,4,1,12,5,4
7077,60,-1,37,1,2,3,11,2,-1
7078,40,-1,38,1,3,3,11,5,-1
7079,100,-1,50,2,4,4,1,1,-1
7080,85,-1,36,1,5,2,2,1,-1
7081,85,-1,53,2,2,3,5,3,-1
7082,100,-1,-9,1,3,3,1,1,-1
7083,15,-1,25,1,5,1,2,3,-1
7084,60,-1,42,1,2,4,1,3,-1
7085,100,-1,25,2,2,2,2,1,-1
7086,0,-1,61,1,2,4,10,5,-1
7087,0,-1,27,1,2,4,10,5,-1
7088,60,-1,41,1,3,3,1,1,-1
7089,0,-1,56,1,4,3,12,1,3
7090,0,-1,31,1,2,2,10,5,-1
7091,85,-1,26,1,3,4,11,2,-1
7092,0,-1,61,1,2,5,11,5,-1
7093,0,-1,44,1,2,5,10,5,-1
7094,85,-1,77,1,2,4,1,2,-1
7095,100,-1,27,1,2,3,3,2,-1
7096,30,-1,77,1,3,3,1,1,-1
7097,0,-1,-9,1,2,4,12,5,4
7098,0,-7,31,1,2,3,9,5,-1
7099,0,-1,47,1,2,5,2,3,-1
7100,0,-1,27,1,3,2,2,2,-1
7101,0,-1,69,1,4,5,11,2,-1
7102,85,-1,66,2,2,1,2,2,-1
7103,100,-1,-9,1,3,1,11,1,-1
7104,0,-6,65,1,2,5,1,1,-1
7105,0,-6,18,1,4,3,4,3,-1
7106,0,-1,64,2,2,5,12,5,4
7107,0,-1,22,1,1,2,12,1,3
7108,15,-1,42,1,4,3,10,5,-1
7109,60,-1,54,1,4,1,10,5,-1
7110,50,-1,52,1,2,3,1,3,-1
7111,85,-1,80,2,2,4,1,1,-1
7112,0,-1,28,1,2,5,1,4,-1
7113,85,-1,63,1,2,4,1,1,-1
7114,0,-1,34,1,3,3,12,5,4
7115,85,-1,72,1,2,2,1,3,-1
7116,0,-1,63,1,3,4,1,2,-1
7117,0,-1,35,1,3,3,1,4,-1
7118,0,-1,-9,-9,-9,2,-9,1,-1
7119,85,-7,69,2,2,5,11,1,-1
7120,35,-1,57,1,3,3,10,5,-1
7121,100,-1,28,1,3,2,11,1,-1
7122,60,-1,67,1,2,3,11,1,-1
7123,85,-1,66,1,4,3,9,5,-1
7124,60,-5,41,1,2,2,4,1,-1
7125,60,-1,65,2,2,5,1,3,-1
7126,0,-1,36,1,4,2,11,1,-1
7127,70,-1,72,1,2,4,1,2,-1
7128,85,-1,60,1,3,2,12,3,4
7129,100,-1,25,2,4,3,2,3,-1
7130,0,-1,51,1,2,5,10,5,-1
7131,60,-1,42,1,3,2,1,3,-1
7132,15,-1,55,1,3,4,12,3,3
7133,0,-1,39,1,4,4,12,5,1
7134,100,-1,32,2,4,5,1,1,-1
7135,10,-6,30,1,2,5,2,4,-1
7136,0,-1,42,1,4,2,11,1,-1
7137,0,-1,40,1,4,3,12,5,4
7138,50,-1,59,2,2,4,1,1,-1
7139,0,-1,-9,1,2,5,11,2,-1
7140,40,-1,80,1,2,4,11,3,-1
7141,50,-1,57,1,4,2,2,3,-1
7142,100,-1,80,1,4,1,1,1,-1
7143,0,-1,36,2,4,2,2,3,-1
7144,0,-1,27,1,4,2,11,2,-1
7145,100,-1,32,1,4,2,12,5,4
7146,70,-1,67,1,4,5,11,4,-1
7147,85,-1,52,1,3,3,11,2,-1
7148,0,-1,69,1,2,5,1,3,-1
7149,50,-1,57,1,5,3,11,3,-1
7150,15,-1,18,2,4,2,12,2,4
7151,0,-1,52,1,3,3,2,2,-1
7152,15,-1,39,1,3,4,12,3,4
7153,0,-1,62,1,2,4,12,5,4
7154,30,-6,-9,1,3,4,12,4,4
7155,100,-1,60,1,4,2,12,4,4
7156,0,-1,35,1,4,2,1,2,-1
7157,15,-1,27,1,3,2,2,5,-1
7158,30,-1,27,2,4,4,11,3,-1
7159,0,-1,34,2,3,3,11,2,-1
7160,0,-1,68,1,1,5,2,3,-1
7161,0,-1,32,1,4,3,11,3,-1
7162,50,-1,35,1,2,3,12,3,4
7163,0,-6,62,1,3,2,1,4,-1
7164,30,-1,80,1,4,4,1,1,-1
7165,0,-1,-9,1,4,2,12,5,4
7166,0,-1,60,1,4,5,11,3,-1
7167,0,-1,34,1,4,3,10,5,-1
7168,-9,-1,55,1,2,3,12,5,4
7169,0,-1,51,1,3,3,3,2,-1
7170,60,-1,39,1,4,2,1,2,-1
7171,60,-1,64,1,2,5,1,2,-1
7172,0,-1,63,1,2,4,1,2,-1
7173,0,-1,46,1,4,1,1,3,-1
7174,0,-1,72,1,3,4,2,4,-1
7175,85,-1,80,1,2,2,12,2,3
7176,100,-1,66,1,2,1,4,1,-1
7177,15,-1,60,1,3,4,11,1,-1
7178,15,-1,21,1,3,4,2,2,-1
7179,70,-1,35,2,2,4,12,4,4
7180,80,-1,22,-9,4,3,12,4,4
7181,100,-6,39,1,3,4,12,3,3
7182,0,-1,25,1,3,2,10,5,-1
7183,0,-1,-9,1,3,2,2,5,-1
7184,60,-1,32,1,4,3,11,5,-1
7185,15,-1,48,1,4,2,12,5,2
7186,0,-1,-9,1,4,5,2,2,-1
7187,0,-1,30,1,2,4,10,5,-1
7188,0,-1,52,1,2,3,12,2,3
7189,100,-1,60,2,3,2,12,4,4
7190,0,-1,39,1,2,5,2,3,-1
7191,0,-1,49,1,2,5,1,2,-1
7192,0,-6,48,1,2,4,9,5,-1
7193,0,-1,68,1,2,3,2,1,-1
7194,15,-1,51,1,2,4,1,1,-1
7195,85,-1,78,1,2,3,1,1,-1
7196,0,-1,58,1,2,5,10,5,-1
7197,85,-6,80,1,2,3,11,3,-1
7198,40,-1,45,1,2,3,1,1,-1
7199,70,-5,63,1,3,3,2,2,-1
7200,0,-1,38,1,3,4,12,5,2
7201,85,-1,80,1,2,4,1,5,-1
7202,85,-1,71,1,2,3,12,1,3
7203,95,-1,54,-9,2,3,1,2,-1
7204,100,-1,69,1,2,5,1,1,-1
7205,60,-1,22,1,2,3,2,2,-1
7206,0,-1,58,1,3,4,12,5,4
7207,100,-1,34,1,2,4,11,5,-1
7208,0,-1,48,1,2,2,9,5,-1
7209,100,-1,80,1,3,4,1,1,-1
7210,0,-1,51,1,2,4,10,3,-1
7211,100,-1,71,1,2,4,1,1,-1
7212,100,-1,61,1,3,3,11,4,-1
7213,15,-1,-9,1,4,1,12,1,4
7214,0,-1,78,1,4,5,12,5,4
7215,0,-1,57,-9,3,5,12,5,4
7216,0,-1,44,2,3,3,11,3,-1
7217,100,-1,-9,-9,2,2,-9,3,-1
7218,10,-1,63,1,2,4,1,1,-1
7219,0,-1,47,1,4,2,11,1,-1
7220,0,-1,26,1,2,4,11,5,-1
7221,0,-1,57,1,2,5,10,5,-1
7222,0,-1,56,1,4,5,11,2,-1
7223,0,-1,53,1,2,5,2,1,-1
7224,60,-1,48,2,3,4,1,2,-1
7225,35,-1,50,1,3,4,2,1,-1
7226,100,-1,34,1,3,2,2,2,-1
7227,85,-1,73,1,3,2,2,3,-1
7228,60,-1,57,1,3,2,1,1,-1
7229,100,-1,41,2,4,5,2,1,-1
7230,65,-1,59,1,2,2,2,2,-1
7231,100,-6,67,1,2,4,12,3,3
7232,0,-6,54,1,2,4,3,4,-1
7233,100,-1,72,1,2,3,1,2,-1
7234,50,-1,33,1,4,3,12,3,3
7235,100,-1,54,2,4,1,1,1,-1
7236,0,-1,22,1,4,1,9,5,-1
7237,0,-1,44,1,2,5,10,2,-1
7238,10,-1,30,1,2,3,2,4,-1
7239,85,-6,74,1,2,4,1,3,-1
7240,25,-1,37,1,2,3,12,5,2
7241,60,-1,28,1,2,2,11,4,-1
7242,0,-1,18,1,3,5,12,5,4
7243,65,-6,56,1,3,4,1,2,-1
7244,0,-1,39,1,4,5,10,5,-1
7245,100,-1,71,1,2,4,1,2,-1
7246,20,-1,23,1,2,2,12,5,4
7247,85,-1,47,1,4,4,1,1,-1
7248,100,-1,45,1,2,3,4,3,-1
7249,70,-1,28,1,3,3,2,3,-1
7250,90,-1,38,1,3,2,2,3,-1
7251,85,-1,70,1,4,2,2,1,-1
7252,100,-1,-9,2,5,2,12,3,4
7253,0,-6,39,1,2,5,8,2,-1
7254,0,-1,34,1,2,5,5,5,-1
7255,60,-1,43,1,3,3,11,1,-1
7256,85,-6,46,2,4,2,11,1,-1
7257,0,-6,69,1,4,1,11,2,-1
7258,100,-1,80,1,4,3,3,3,-1
7259,100,-1,54,1,4,5,2,3,-1
7260,50,-1,64,1,4,4,11,2,-1
7261,0,-1,70,2,3,3,12,3,3
7262,0,-1,-9,1,4,1,2,5,-1
7263,30,-5,-9,1,2,3,2,1,-1
7264,0,-1,46,1,2,3,1,4,-1
7265,70,-1,73,1,3,3,5,2,-1
7266,85,-1,42,2,2,4,1,1,-1
7267,0,-1,43,1,2,4,12,3,3
7268,0,-1,64,1,2,5,12,5,4
7269,50,-1,59,1,2,4,5,3,-1
7270,100,-5,34,1,4,3,11,1,-1
7271,70,-6,50,1,2,5,2,1,-1
7272,85,-6,57,1,3,2,2,1,-1
7273,0,-1,38,1,2,2,10,3,-1
7274,100,-6,76,1,4,1,2,1,-1
7275,70,-1,51,1,2,4,11,1,-1
7276,100,-1,30,1,4,1,11,3,-1
7277,70,-1,48,2,3,3,12,4,3
7278,0,-1,47,1,4,1,11,5,-1
7279,100,-1,62,1,2,3,2,3,-1
7280,100,-1,80,2,3,3,12,2,4
7281,60,-1,35,1,4,3,11,1,-1
7282,70,-1,72,1,3,3,1,3,-1
7283,0,-1,58,2,2,5,12,5,4
7284,0,-1,40,1,4,3,11,3,-1
7285,0,-1,72,1,2,5,2,2,-1
7286,85,-6,35,1,3,3,12,4,4
7287,0,-1,37,1,2,3,1,1,-1
7288,100,-1,70,1,2,3,2,2,-1
7289,70,-6,52,1,4,3,2,3,-1
7290,0,-1,64,1,2,1,2,2,-1
7291,0,-1,76,1,2,5,1,5,-1
7292,0,-1,21,1,2,5,11,4,-1
7293,70,-1,22,1,2,4,12,4,4
7294,90,-1,49,1,3,3,2,2,-1
7295,70,-1,36,1,2,4,2,3,-1
7296,80,-1,71,1,2,5,1,1,-1
7297,15,-1,40,1,3,5,2,3,-1
7298,40,-1,80,1,3,4,1,1,-1
7299,0,-1,67,1,2,4,11,2,-1
7300,85,-1,73,1,2,4,1,1,-1
7301,100,-1,21,2,4,1,11,2,-1
7302,0,-1,59,1,3,3,12,5,4
7303,70,-6,25,1,3,3,11,3,-1
7304,15,-6,32,1,3,1,9,5,-1
7305,0,-1,68,1,4,3,12,1,3
7306,0,-1,60,2,2,4,11,4,-1
7307,100,-1,63,1,2,5,11,1,-1
7308,70,-1,44,1,2,5,2,2,-1
7309,0,-1,41,1,4,4,11,1,-1
7310,100,-1,52,1,2,2,5,2,-1
7311,70,-1,44,2,3,4,1,1,-1
7312,15,-1,60,1,2,5,1,2,-1
7313,85,-1,36,2,4,2,12,3,3
7314,0,-1,47,2,1,5,11,1,-1
7315,-9,-1,80,2,3,3,5,3,-1
7316,60,-1,43,1,2,4,4,1,-1
7317,70,-1,66,1,4,5,10,5,-1
7318,40,-1,68,-9,2,3,1,1,-1
7319,30,-7,80,1,3,3,2,3,-1
7320,95,-1,48,1,2,4,2,1,-1
7321,60,-1,59,1,2,4,1,2,-1
7322,0,-1,19,1,3,2,9,5,-1
7323,0,-1,55,1,2,5,12,5,1
7324,30,-1,25,1,4,3,5,5,-1
7325,0,-1,25,1,2,4,5,4,-1
7326,0,-6,26,1,4,4,12,4,2
7327,0,-1,24,1,3,1,7,5,-1
7328,85,-1,70,1,4,2,1,4,-1
7329,85,-1,60,1,4,1,1,3,-1
7330,0,-1,64,1,5,5,5,4,-1
7331,0,-1,64,1,4,2,10,5,-1
7332,0,-1,73,1,2,4,10,5,-1
7333,0,-1,79,1,2,5,1,1,-1
7334,85,-1,80,1,2,4,1,2,-1
7335,15,-1,73,1,1,4,8,2,-1
7336,60,-1,38,1,4,3,1,1,-1
7337,0,-1,70,1,4,3,5,5,-1
7338,100,-1,43,1,2,2,2,2,-1
7339,100,-1,65,1,3,3,1,1,-1
7340,0,-1,56,1,2,5,3,1,-1
7341,30,-1,50,2,3,3,2,3,-1
7342,85,-1,74,2,2,4,12,4,3
7343,15,-1,47,1,2,4,2,3,-1
7344,0,-1,61,1,4,5,1,1,-1
7345,85,-1,72,1,2,5,2,3,-1
7346,-9,-1,-9,1,3,4,2,1,-1
7347,50,-1,27,1,4,3,1,1,-1
7348,0,-1,53,1,2,3,11,5,-1
7349,85,-1,50,1,3,1,11,2,-1
7350,100,-1,60,1,2,3,1,1,-1
7351,30,-1,35,1,2,4,2,1,-1
7352,0,-5,38,1,3,5,10,5,-1
7353,50,-1,35,2,3,3,4,2,-1
7354,50,-1,46,1,2,3,12,5,4
7355,0,-1,59,1,4,5,12,5,4
7356,-9,-1,60,1,2,4,1,3,-1
7357,0,-1,52,1,3,5,10,5,-1
7358,100,-1,30,2,2,2,11,2,-1
7359,70,-1,38,2,3,4,2,3,-1
7360,60,-1,54,1,3,3,1,1,-1
7361,15,-1,46,1,2,4,11,4,-1
7362,0,-1,29,1,4,3,9,5,-1
7363,15,-1,37,1,4,3,12,4,4
7364,10,-1,36,1,3,4,12,4,4
7365,50,-1,-9,-8,4,2,-9,1,-1
7366,85,-1,62,2,2,1,11,2,-1
7367,0,-1,77,1,2,5,11,3,-1
7368,100,-1,72,1,3,3,1,1,-1
7369,50,-6,50,1,4,3,6,3,-1
7370,15,-5,33,1,2,4,2,2,-1
7371,60,-6,20,1,4,2,2,4,-1
7372,0,-1,60,1,4,3,12,5,4
7373,0,-1,40,1,2,3,1,5,-1
7374,0,-1,53,1,3,4,3,4,-1
7375,100,-1,44,1,4,1,11,1,-1
7376,60,-1,74,1,2,4,11,1,-1
7377,15,-1,77,1,3,4,1,3,-1
7378,50,-1,32,1,2,3,2,2,-1
7379,50,-1,35,2,5,1,12,2,4
7380,90,-1,58,2,2,4,1,2,-1
7381,0,-1,76,1,4,3,1,1,-1
7382,90,-6,44,2,3,1,11,2,-1
7383,85,-6,59,1,3,3,1,2,-1
7384,0,-6,-9,1,3,2,2,4,-1
7385,0,-1,64,1,2,4,1,3,-1
7386,85,-5,40,1,3,2,3,3,-1
7387,40,-1,60,1,2,3,6,1,-1
7388,50,-5,18,1,2,4,2,4,-1
7389,-9,-1,51,1,3,3,11,1,-1
7390,100,-1,73,1,5,2,2,1,-1
7391,85,-1,57,1,2,2,1,1,-1
7392,0,-6,80,2,2,4,1,3,-1
7393,0,-1,20,2,5,2,2,3,-1
7394,0,-1,50,2,2,5,10,5,-1
7395,100,-1,59,1,2,4,1,1,-1
7396,0,-6,46,1,3,3,11,1,-1
7397,85,-1,39,1,2,4,1,1,-1
7398,0,-1,58,1,3,3,12,3,4
7399,0,-1,23,1,2,3,10,5,-1
7400,85,-1,66,1,3,4,1,2,-1
7401,100,-1,67,2,2,4,1,1,-1
7402,85,-1,51,1,2,4,9,5,-1
7403,85,-1,-9,1,3,5,4,1,-1
7404,100,-1,26,1,4,1,12,5,4
7405,30,-1,26,1,2,2,10,5,-1
7406,100,-1,67,2,2,5,11,1,-1
7407,40,-1,30,1,3,3,11,2,-1
7408,0,-6,19,1,3,2,11,4,-1
7409,0,-1,70,1,2,5,2,4,-1
7410,0,-1,-9,1,2,5,12,5,4
7411,0,-1,63,2,2,4,1,4,-1
7412,0,-1,70,1,2,3,1,4,-1
7413,-9,-6,-9,-9,-9,-9,-9,-9,-1
7414,100,-1,56,2,2,4,2,2,-1
7415,85,-1,28,1,2,5,2,3,-1
7416,0,-1,47,1,2,1,2,3,-1
7417,20,-1,48,1,2,5,10,5,-1
7418,100,-1,65,2,2,5,1,1,-1
7419,70,-1,72,1,2,3,2,2,-1
7420,50,-1,41,1,2,3,12,3,3
7421,70,-1,35,1,3,1,12,3,3
7422,0,-1,68,1,2,5,5,3,-1
7423,0,-6,42,1,2,1,1,1,-1
7424,-9,-6,74,2,4,5,11,1,-1
7425,85,-6,58,1,2,3,11,1,-1
7426,70,-1,50,1,2,2,11,2,-1
7427,100,-1,62,1,2,2,11,1,-1
7428,100,-1,-9,1,3,2,11,1,-1
7429,0,-1,27,1,2,2,10,4,-1
7430,0,-1,58,1,1,5,7,2,-1
7431,15,-1,66,1,4,3,5,3,-1
7432,0,-1,36,1,3,3,11,3,-1
7433,-9,-1,58,1,5,1,12,1,3
7434,-9,-1,70,1,2,4,10,5,-1
7435,40,-1,33,1,4,3,5,4,-1
7436,50,-1,59,1,5,1,11,3,-1
7437,0,-1,51,1,2,5,1,1,-1
7438,100,-1,61,1,2,1,2,1,-1
7439,0,-1,19,1,3,2,12,5,4
7440,0,-1,23,1,3,4,2,5,-1
7441,15,-1,68,1,2,4,11,1,-1
7442,100,-1,70,1,4,3,1,1,-1
7443,85,-1,43,1,2,2,1,2,-1
7444,30,-1,48,1,3,2,11,1,-1
7445,0,-1,49,1,2,4,2,4,-1
7446,0,-1,59,1,2,4,1,2,-1
7447,15,-1,42,1,4,3,11,1,-1
7448,0,-1,48,1,3,3,12,4,3
7449,0,-7,66,1,4,4,2,3,-1
7450,100,-1,78,2,3,4,1,2,-1
7451,70,-1,51,2,2,4,10,4,-1
7452,3,-1,44,1,4,2,12,5,4
7453,0,-1,48,1,3,4,8,3,-1
7454,85,-1,79,1,2,4,1,1,-1
7455,0,-1,42,1,2,4,12,4,4
7456,0,-6,45,1,3,3,2,5,-1
7457,70,-1,30,1,3,3,3,1,-1
7458,0,-1,28,1,4,2,10,5,-1
7459,30,-1,33,1,2,5,1,2,-1
7460,100,-1,46,2,2,4,1,1,-1
7461,0,-1,44,1,4,1,5,5,-1
7462,100,-1,73,1,3,3,1,1,-1
7463,60,-1,73,1,2,5,2,1,-1
7464,0,-1,71,1,3,4,9,5,-1
7465,85,-1,39,1,2,3,2,2,-1
7466,85,-1,59,2,2,4,12,5,1
7467,30,-1,19,1,2,4,1,1,-1
7468,85,-1,64,1,3,3,12,5,3
7469,85,-1,-9,1,2,3,1,2,-1
7470,0,-1,24,2,4,3,12,5,4
7471,50,-1,42,1,3,2,11,3,-1
7472,0,-1,80,1,2,5,2,2,-1
7473,0,-6,36,1,2,5,9,5,-1
7474,100,-1,65,1,2,4,1,2,-1
7475,0,-1,26,1,2,5,12,5,2
7476,0,-1,18,2,2,3,2,3,-1
7477,0,-1,73,1,3,4,1,2,-1
7478,0,-1,19,1,2,4,1,1,-1
7479,0,-1,79,2,2,5,10,4,-1
7480,15,-1,50,1,2,3,2,2,-1
7481,0,-1,37,1,2,5,10,5,-1
7482,0,-1,80,1,4,4,10,5,-1
7483,15,-6,68,1,3,3,2,1,-1
7484,100,-1,20,1,5,5,1,1,-1
7485,85,-1,39,1,2,4,2,1,-1
7486,85,-1,33,1,2,4,11,2,-1
7487,70,-1,62,2,2,4,1,1,-1
7488,0,-6,50,1,4,1,2,4,-1
7489,0,-6,77,1,2,5,1,1,-1
7490,0,-1,49,1,2,3,11,1,-1
7491,100,-1,-9,1,4,4,1,1,-1
7492,40,-1,51,1,4,3,12,5,4
7493,30,-1,46,1,3,1,12,5,4
7494,100,-1,38,1,3,2,2,2,-1
7495,70,-1,64,1,4,4,11,1,-1
7496,100,-1,36,1,3,3,10,5,-1
7497,30,-1,-9,2,3,4,2,2,-1
7498,70,-1,36,1,5,3,2,5,-1
7499,0,-1,25,1,3,2,11,4,-1
7500,0,-1,37,1,4,3,10,4,-1
7501,60,-1,-9,1,4,3,3,2,-1
7502,70,-1,65,2,2,4,12,2,3
7503,0,-6,72,1,2,4,11,3,-1
7504,0,-5,23,1,4,3,3,2,-1
7505,0,-1,39,1,3,4,12,4,3
7506,70,-1,74,2,2,4,1,3,-1
7507,15,-7,49,1,5,1,12,2,3
7508,85,-1,80,1,2,3,12,2,3
7509,0,-1,56,1,3,5,2,1,-1
7510,0,-1,41,1,2,5,10,5,-1
7511,0,-1,61,1,2,2,10,5,-1
7512,100,-6,33,2,2,3,2,2,-1
7513,0,-1,-9,1,2,3,1,4,-1
7514,15,-5,65,1,3,4,10,4,-1
7515,0,-1,79,1,2,5,11,1,-1
7516,0,-1,54,1,3,3,11,2,-1
7517,0,-1,75,1,2,3,12,4,3
7518,50,-1,43,1,5,2,2,4,-1
7519,0,-6,66,1,2,5,1,5,-1
7520,0,-1,60,1,3,5,9,5,-1
7521,0,-1,34,1,3,4,10,5,-1
7522,85,-7,74,1,2,3,11,1,-1
7523,0,-1,60,1,2,5,2,2,-1
7524,10,-1,66,1,2,4,2,2,-1
7525,60,-1,55,1,3,2,2,1,-1
7526,35,-1,54,1,2,4,2,2,-1
7527,0,-1,42,1,2,3,11,1,-1
7528,50,-1,78,1,2,2,9,5,-1
7529,1,-1,65,1,4,5,1,3,-1
7530,85,1,63,1,2,2,1,4,-1
7531,15,1,51,2,2,5,12,3,4
7532,0,-6,33,1,2,4,10,4,-1
7533,0,-1,23,1,3,2,12,5,2
7534,0,-1,27,1,3,1,2,4,-1
7535,60,-6,68,1,2,5,11,2,-1
7536,0,-6,42,1,5,3,12,1,4
7537,100,-1,71,1,2,5,4,1,-1
7538,60,1,80,2,2,5,1,1,-1
7539,0,-1,27,1,2,2,1,4,-1
7540,15,1,57,1,3,3,1,1,-1
7541,15,-1,42,2,3,3,12,3,4
7542,0,1,67,1,4,3,2,1,-1
7543,0,-1,68,1,2,5,12,3,3
7544,30,-1,26,1,4,3,1,1,-1
7545,50,-1,61,2,2,4,1,1,-1
7546,0,2,72,1,2,5,8,2,-1
7547,0,2,76,1,2,5,12,5,2
7548,40,-1,53,1,3,4,12,5,4
7549,30,1,55,2,2,5,1,2,-1
7550,2,-1,24,1,3,1,5,1,-1
7551,0,2,61,2,2,1,1,1,-1
7552,0,-6,65,1,2,4,9,5,-1
7553,0,1,36,1,2,4,9,4,-1
7554,100,-6,80,2,2,5,1,2,-1
7555,15,1,63,1,2,4,8,3,-1
7556,-9,-1,-9,-9,-9,-9,-9,-9,-1
7557,0,1,64,1,2,5,7,4,-1
7558,100,-6,69,1,3,2,8,1,-1
7559,85,1,44,1,2,4,11,3,-1
7560,40,2,32,1,2,5,1,1,-1
7561,70,-1,70,1,2,3,2,4,-1
7562,85,-1,64,1,2,4,1,1,-1
7563,0,-1,58,1,3,5,11,3,-1
7564,15,2,23,1,3,5,9,5,-1
7565,0,-1,72,1,4,4,1,3,-1
7566,50,-6,67,1,3,2,2,3,-1
7567,0,1,77,1,2,5,1,5,-1
7568,85,-6,21,2,2,2,11,4,-1
7569,0,-1,65,1,2,5,1,3,-1
7570,100,-1,32,2,5,5,12,3,4
7571,100,-1,50,2,3,2,11,2,-1
7572,60,-1,31,1,3,3,11,3,-1
7573,0,1,80,1,3,5,2,1,-1
7574,0,-1,41,1,2,4,9,5,-1
7575,0,-6,28,1,3,1,12,5,4
7576,70,1,47,1,2,3,11,3,-1
7577,85,-1,79,1,4,3,2,2,-1
7578,-9,-1,70,2,2,5,2,2,-1
7579,15,2,30,1,3,4,2,3,-1
7580,0,-1,31,1,5,1,12,5,4
7581,0,2,77,-8,2,5,2,4,-1
7582,60,-6,20,2,1,4,11,3,-1
7583,15,-1,19,2,4,2,12,5,3
7584,50,2,27,1,4,2,11,2,-1
7585,0,1,40,1,4,3,10,4,-1
7586,60,1,28,1,2,5,3,1,-1
7587,70,-1,79,2,2,4,2,1,-1
7588,30,1,43,2,3,5,2,2,-1
7589,12,2,39,2,2,4,1,1,-1
7590,100,-1,61,1,2,5,2,3,-1
7591,70,-1,50,-8,3,4,11,3,-1
7592,100,2,64,1,2,2,11,1,-1
7593,70,1,74,1,3,1,1,2,-1
7594,0,1,31,1,2,5,9,5,-1
7595,0,1,33,1,3,3,11,3,-1
7596,15,-1,31,2,5,3,11,3,-1
7597,0,-1,70,1,2,5,2,5,-1
7598,60,-1,47,-9,3,1,12,-9,3
7599,30,2,58,1,2,5,1,2,-1
7600,35,-1,22,1,2,5,10,5,-1
7601,100,1,54,2,4,3,11,5,-1
7602,0,-1,75,1,4,3,10,5,-1
